# source: NASA POWER Daily API
# parameters: T2M,PRECTOTCORR,WS10M,ALLSKY_SFC_SW_DWN
# period: 20250101 - 20251231
# coordinates: 17개 시·도 대표 지점, 지역 전체 평균 아님
region,date,temp,precipitation,wind_speed,solar_radiation
부산,2025-05-30,17.85,0.3,7.4,7.4424
부산,2025-05-31,18.61,0.0,3.18,7.0027
부산,2025-06-01,18.56,0.0,1.71,6.9917
부산,2025-06-02,18.84,5.83,2.37,2.5788
부산,2025-06-03,19.68,3.5,4.61,5.6921
부산,2025-06-04,19.13,0.0,7.53,7.7527
부산,2025-06-05,18.73,0.0,5.17,7.5398
부산,2025-06-06,18.94,0.21,5.32,4.1321
부산,2025-06-07,19.54,0.01,4.53,7.1606
부산,2025-06-08,19.87,0.07,3.08,5.5658
부산,2025-06-09,20.18,0.01,2.26,4.764
부산,2025-06-10,19.89,0.01,3.75,5.6707
부산,2025-06-11,20.64,0.08,3.38,6.7954
부산,2025-06-12,19.9,0.03,2.46,4.2096
부산,2025-06-13,20.01,8.58,2.14,3.0226
부산,2025-06-14,21.18,93.75,5.04,1.4695
부산,2025-06-15,21.0,4.83,3.47,6.3156
부산,2025-06-16,20.47,11.51,8.3,3.133
부산,2025-06-17,20.45,0.03,5.81,6.2746
부산,2025-06-18,20.29,0.09,5.51,7.2372
부산,2025-06-19,20.41,1.22,3.51,6.7399
부산,2025-06-20,21.63,0.78,5.71,3.3317
부산,2025-06-21,22.25,7.39,9.73,1.8074
부산,2025-06-22,20.53,44.81,3.36,4.4122
부산,2025-06-23,21.33,0.0,2.31,7.8617
부산,2025-06-24,22.02,47.45,4.2,1.6099
부산,2025-06-25,21.45,4.11,5.48,4.4906
부산,2025-06-26,21.23,0.02,6.39,6.7416
부산,2025-06-27,21.88,0.02,4.49,6.5256
부산,2025-06-28,22.36,0.28,3.42,6.8525
부산,2025-06-29,22.89,0.23,4.24,7.5766
부산,2025-06-30,23.42,0.15,3.69,7.5972
부산,2025-07-01,24.09,0.04,3.9,7.1971
부산,2025-07-02,24.72,0.43,4.06,7.3481
부산,2025-07-03,24.72,0.03,5.07,6.8587
부산,2025-07-04,24.74,0.03,6.09,6.3818
부산,2025-07-05,24.82,0.02,6.33,7.7198
부산,2025-07-06,24.78,0.01,6.63,6.7966
부산,2025-07-07,25.23,0.03,3.1,6.6238
부산,2025-07-08,25.27,0.01,7.07,5.6261
부산,2025-07-09,25.05,0.05,7.82,6.9739
부산,2025-07-10,24.76,0.15,9.18,4.4455
부산,2025-07-11,24.48,0.0,10.51,6.4342
부산,2025-07-12,24.35,0.09,8.51,6.4596
부산,2025-07-13,24.9,40.19,4.89,5.785
부산,2025-07-14,25.05,20.3,6.19,5.7509
부산,2025-07-15,24.96,2.08,6.89,5.2241
부산,2025-07-16,25.95,3.86,5.62,2.483
부산,2025-07-17,25.91,9.6,4.93,2.8519
부산,2025-07-18,25.6,16.54,6.86,3.1462
부산,2025-07-19,25.66,26.44,4.48,2.089
부산,2025-07-20,26.17,11.32,1.64,5.5898
부산,2025-07-21,26.8,4.18,2.84,6.4939
부산,2025-07-22,27.03,0.0,2.35,7.2377
부산,2025-07-23,27.29,0.01,2.1,7.2336
부산,2025-07-24,27.79,0.13,3.94,7.6474
부산,2025-07-25,28.17,0.36,5.36,7.5312
부산,2025-07-26,28.32,0.8,5.56,7.3279
부산,2025-07-27,28.51,0.05,5.21,7.4741
부산,2025-07-28,28.39,0.0,3.24,7.5816
부산,2025-07-29,28.48,0.0,3.85,7.4522
부산,2025-07-30,28.43,0.13,4.42,7.0954
부산,2025-07-31,28.71,0.02,4.47,7.194
부산,2025-08-01,28.09,0.07,3.18,7.2005
부산,2025-08-02,28.29,0.1,1.55,6.6374
부산,2025-08-03,29.24,1.43,3.64,3.8172
부산,2025-08-04,29.18,14.09,9.55,4.7868
부산,2025-08-05,28.68,7.57,9.15,4.7299
부산,2025-08-06,28.32,7.14,8.84,4.7071
부산,2025-08-07,28.27,6.46,4.88,5.5061
부산,2025-08-08,27.12,0.25,2.54,5.4094
부산,2025-08-09,26.22,32.44,4.33,2.0011
부산,2025-08-10,25.36,61.88,4.04,3.7399
부산,2025-08-11,26.09,65.9,4.94,4.4539
부산,2025-08-12,25.91,43.09,3.56,1.1477
부산,2025-08-13,27.93,2.26,4.13,5.225
부산,2025-08-14,27.88,1.04,5.72,6.6938
부산,2025-08-15,28.1,0.18,2.89,6.6125
부산,2025-08-16,28.23,0.43,2.71,6.6924
부산,2025-08-17,27.94,0.03,4.26,6.9475
부산,2025-08-18,27.87,0.94,4.12,6.2914
부산,2025-08-19,28.15,2.59,5.29,6.4366
부산,2025-08-20,28.28,0.38,4.07,6.6043
부산,2025-08-21,28.61,0.16,1.92,6.3511
부산,2025-08-22,28.39,0.58,2.78,6.1212
부산,2025-08-23,27.93,0.31,4.91,6.4944
부산,2025-08-24,27.56,0.09,4.46,6.2592
부산,2025-08-25,27.83,0.35,4.94,6.3034
부산,2025-08-26,28.16,2.67,6.64,5.4418
부산,2025-08-27,27.72,2.3,3.64,5.819
부산,2025-08-28,28.51,0.03,3.08,5.0376
부산,2025-08-29,28.39,0.36,5.06,6.2177
부산,2025-08-30,28.23,1.21,2.73,6.2933
부산,2025-08-31,28.73,12.85,3.44,3.3374
부산,2025-09-01,28.75,10.56,7.04,3.6266
부산,2025-09-02,27.87,8.51,4.01,2.8589
부산,2025-09-03,27.52,3.66,5.8,5.5246
부산,2025-09-04,28.24,7.26,7.37,4.7352
부산,2025-09-05,27.73,0.79,6.49,5.9923
부산,2025-09-06,28.59,0.1,4.48,5.5949
부산,2025-09-07,28.62,11.15,7.22,3.563
부산,2025-09-08,27.64,2.01,2.06,4.2002
부산,2025-09-09,26.09,39.16,5.82,1.8221
부산,2025-09-10,25.64,31.59,8.65,3.6413
부산,2025-09-11,26.65,1.54,9.37,4.2041
부산,2025-09-12,27.24,6.49,6.06,2.1842
부산,2025-09-13,27.53,13.86,7.16,1.7537
부산,2025-09-14,26.04,2.05,2.33,3.5724
부산,2025-09-15,27.36,56.21,2.75,4.104
부산,2025-09-16,27.9,2.37,4.71,5.2553
부산,2025-09-17,27.64,7.12,5.85,4.7573
부산,2025-09-18,25.35,1.61,8.43,1.5408
부산,2025-09-19,25.53,0.02,7.82,3.0854
부산,2025-09-20,26.58,30.6,8.37,2.6107
부산,2025-09-21,24.55,0.39,9.45,3.6641
부산,2025-09-22,25.12,0.47,9.4,3.6869
부산,2025-09-23,25.28,0.22,7.82,4.271
부산,2025-09-24,26.59,2.16,4.8,2.5291
부산,2025-09-25,26.5,6.67,3.3,1.6507
부산,2025-09-26,25.56,1.27,4.57,4.8562
부산,2025-09-27,25.69,0.78,5.61,4.5821
부산,2025-09-28,25.73,2.04,5.85,2.3462
부산,2025-09-29,23.76,0.19,5.64,3.629
부산,2025-09-30,24.41,0.1,2.1,3.5184
부산,2025-10-01,24.83,0.14,3.03,5.0064
부산,2025-10-02,25.06,0.21,4.23,2.6681
부산,2025-10-03,23.28,45.08,6.34,1.0114
부산,2025-10-04,24.76,15.13,3.28,2.0369
부산,2025-10-05,24.65,0.8,3.24,3.3756
부산,2025-10-06,24.47,3.24,5.95,1.1105
부산,2025-10-07,25.31,2.95,5.3,1.4146
부산,2025-10-08,24.84,0.17,8.82,2.365
부산,2025-10-09,23.85,0.35,10.25,3.1015
부산,2025-10-10,23.81,0.0,7.58,3.9012
부산,2025-10-11,24.83,0.0,3.43,4.5204
부산,2025-10-12,23.79,1.19,5.73,2.3959
부산,2025-10-13,23.69,1.71,3.31,0.6322
부산,2025-10-14,23.31,23.16,5.84,0.8722
부산,2025-10-15,23.7,0.7,7.63,2.9808
부산,2025-10-16,23.88,8.01,6.87,1.4635
부산,2025-10-17,23.34,0.04,7.59,3.54
부산,2025-10-18,23.49,13.07,7.93,0.7404
부산,2025-10-19,21.38,0.53,7.84,1.811
부산,2025-10-20,20.54,3.22,9.23,2.4722
부산,2025-10-21,20.56,0.4,8.95,1.2386
부산,2025-10-22,20.91,0.78,10.73,1.7818
부산,2025-10-23,20.76,0.12,8.98,2.5574
부산,2025-10-24,20.83,0.82,8.72,1.9606
부산,2025-10-25,21.29,0.11,5.69,3.2887
부산,2025-10-26,19.6,5.03,7.01,1.6591
부산,2025-10-27,15.99,0.0,9.0,4.2439
부산,2025-10-28,14.95,0.0,6.7,4.4496
부산,2025-10-29,17.61,0.0,6.24,3.8779
부산,2025-10-30,19.07,0.0,3.84,3.4584
부산,2025-10-31,19.89,0.08,4.71,2.4626
부산,2025-11-01,18.59,0.25,7.83,3.7774
부산,2025-11-02,17.19,0.01,9.58,3.5218
부산,2025-11-03,15.52,0.68,8.52,2.3419
부산,2025-11-04,17.78,0.12,2.31,3.1219
부산,2025-11-05,18.93,0.01,5.39,3.413
부산,2025-11-06,19.39,0.1,7.32,3.4778
부산,2025-11-07,19.18,0.0,6.53,2.7701
부산,2025-11-08,19.0,6.41,6.34,1.6476
부산,2025-11-09,18.48,17.76,8.17,2.8728
부산,2025-11-10,15.47,0.0,7.3,3.8928
부산,2025-11-11,16.11,0.0,6.72,3.3379
부산,2025-11-12,17.9,0.0,4.42,2.1043
부산,2025-11-13,17.98,0.0,5.17,2.2334
부산,2025-11-14,17.31,0.0,5.74,3.2107
부산,2025-11-15,16.43,0.0,4.45,3.2506
부산,2025-11-16,18.13,0.0,2.99,3.3398
부산,2025-11-17,13.64,0.0,9.57,2.1696
부산,2025-11-18,9.35,0.0,9.47,3.5532
부산,2025-11-19,10.98,0.0,5.14,3.3504
부산,2025-11-20,13.53,0.0,7.5,3.1925
부산,2025-11-21,13.59,0.0,7.37,3.4258
부산,2025-11-22,14.44,0.0,4.62,3.2335
부산,2025-11-23,15.48,0.0,4.67,2.9755
부산,2025-11-24,17.05,0.17,4.79,2.9849
부산,2025-11-25,14.59,0.46,9.07,1.8996
부산,2025-11-26,12.66,0.05,5.58,2.6297
부산,2025-11-27,14.56,2.13,10.09,1.7592
부산,2025-11-28,10.62,0.0,6.99,3.2153
부산,2025-11-29,13.77,0.0,4.85,3.1632
부산,2025-11-30,17.98,0.11,7.44,2.953
부산,2025-12-01,15.4,0.01,6.72,2.3618
부산,2025-12-02,11.48,0.0,8.57,2.2634
부산,2025-12-03,5.42,0.0,10.44,3.0862
부산,2025-12-04,6.46,0.0,7.4,3.1039
부산,2025-12-05,7.37,0.04,8.03,3.1726
부산,2025-12-06,9.85,0.0,5.81,3.0883
부산,2025-12-07,14.22,0.01,6.73,2.6894
부산,2025-12-08,11.93,0.0,8.35,2.5963
부산,2025-12-09,9.82,0.0,6.23,3.0706
부산,2025-12-10,11.36,0.0,3.69,2.5618
부산,2025-12-11,14.65,2.69,8.37,1.932
부산,2025-12-12,11.09,0.41,10.35,1.4652
부산,2025-12-13,11.98,10.93,6.14,1.8343
부산,2025-12-14,8.42,0.08,10.34,2.5022
부산,2025-12-15,9.04,0.0,5.68,2.917
부산,2025-12-16,11.18,0.03,3.92,2.1622
부산,2025-12-17,13.09,1.02,7.19,2.2865
부산,2025-12-18,11.85,0.01,4.1,2.8829
부산,2025-12-19,16.61,0.94,6.99,1.9867
부산,2025-12-20,18.08,3.61,6.48,1.2874
부산,2025-12-21,8.78,0.03,10.49,1.3584
부산,2025-12-22,11.29,0.0,6.99,2.3568
부산,2025-12-23,14.01,1.08,4.58,1.5158
부산,2025-12-24,14.22,11.66,6.68,0.5561
부산,2025-12-25,7.46,0.05,12.28,2.7413
부산,2025-12-26,1.88,0.0,11.16,3.0221
부산,2025-12-27,5.87,0.01,7.1,2.7727
부산,2025-12-28,10.02,0.01,4.48,2.2999
부산,2025-12-29,13.68,1.21,7.7,2.5553
부산,2025-12-30,10.04,0.0,7.95,2.8954
부산,2025-12-31,5.88,0.0,9.36,2.2858
대구,2025-01-01,-0.85,0.0,3.51,3.1644
대구,2025-01-02,-0.66,0.0,3.4,2.9899
대구,2025-01-03,-3.2,0.0,4.5,3.3478
대구,2025-01-04,-2.72,0.0,3.33,3.3331
대구,2025-01-05,-0.36,0.68,2.64,1.2756
대구,2025-01-06,-0.02,0.98,4.52,1.9954
대구,2025-01-07,-3.47,0.08,5.75,2.6904
대구,2025-01-08,-3.03,0.44,3.94,2.5181
대구,2025-01-09,-9.71,0.12,7.52,2.5637
대구,2025-01-10,-10.0,0.01,5.2,3.3698
대구,2025-01-11,-6.97,0.0,3.8,3.1723
대구,2025-01-12,-5.77,0.0,4.82,3.143
대구,2025-01-13,-3.35,0.0,3.3,3.1966
대구,2025-01-14,-0.61,0.03,3.53,2.5946
대구,2025-01-15,-4.69,0.0,5.34,3.5772
대구,2025-01-16,-4.37,0.0,4.29,3.083
대구,2025-01-17,-1.76,0.0,2.04,3.349
대구,2025-01-18,-0.18,0.0,2.25,3.1817
대구,2025-01-19,0.6,0.0,2.24,3.0062
대구,2025-01-20,1.06,0.0,2.26,2.9232
대구,2025-01-21,0.49,0.0,3.13,3.1378
대구,2025-01-22,1.58,0.0,2.35,2.7322
대구,2025-01-23,1.2,0.0,2.65,2.9846
대구,2025-01-24,1.35,0.39,2.76,3.3535
대구,2025-01-25,1.08,1.56,4.41,1.9961
대구,2025-01-26,1.16,0.71,3.24,1.914
대구,2025-01-27,-0.77,4.42,4.65,2.1838
대구,2025-01-28,-2.45,1.04,7.44,2.6011
대구,2025-01-29,-4.5,0.16,7.51,3.1594
대구,2025-01-30,-4.2,0.0,3.6,3.4152
대구,2025-01-31,-0.11,0.15,1.5,1.9262
대구,2025-02-01,0.84,5.37,2.94,0.7788
대구,2025-02-02,1.02,0.01,3.03,3.4106
대구,2025-02-03,-3.53,0.15,8.71,3.7498
대구,2025-02-04,-9.39,0.03,7.91,4.2062
대구,2025-02-05,-8.88,0.02,5.36,3.7579
대구,2025-02-06,-7.81,0.08,4.52,3.4879
대구,2025-02-07,-7.73,1.24,6.9,2.503
대구,2025-02-08,-9.77,0.0,6.74,4.3903
대구,2025-02-09,-7.65,0.0,4.66,4.3536
대구,2025-02-10,-5.8,0.0,4.46,3.9941
대구,2025-02-11,-2.69,0.0,2.12,4.2574
대구,2025-02-12,-0.13,8.48,3.73,0.701
대구,2025-02-13,-3.46,0.04,5.37,4.6963
대구,2025-02-14,-0.79,0.0,3.56,4.4702
대구,2025-02-15,1.15,0.0,2.42,1.5362
대구,2025-02-16,2.17,0.0,3.89,4.1124
대구,2025-02-17,-1.34,0.0,7.08,4.8785
대구,2025-02-18,-2.87,0.0,6.25,4.8674
대구,2025-02-19,-4.65,0.0,5.13,4.8446
대구,2025-02-20,-4.68,0.0,4.78,4.6495
대구,2025-02-21,-4.51,0.0,4.89,4.3982
대구,2025-02-22,-3.76,0.07,4.38,4.818
대구,2025-02-23,-5.07,0.0,5.93,4.433
대구,2025-02-24,-4.27,0.0,5.28,5.1384
대구,2025-02-25,-1.43,0.0,4.09,4.1616
대구,2025-02-26,1.36,0.01,4.18,4.8454
대구,2025-02-27,2.39,0.01,2.62,4.1683
대구,2025-02-28,6.11,0.09,2.88,4.7026
대구,2025-03-01,6.66,0.8,1.41,1.921
대구,2025-03-02,7.14,7.78,5.35,1.4105
대구,2025-03-03,0.83,17.65,10.81,1.2847
대구,2025-03-04,0.95,7.17,8.22,1.2422
대구,2025-03-05,1.81,0.34,3.66,2.6206
대구,2025-03-06,1.22,0.03,2.49,3.2856
대구,2025-03-07,2.77,0.0,1.9,4.4568
대구,2025-03-08,3.73,0.01,2.39,3.7735
대구,2025-03-09,3.63,0.0,2.63,5.3064
대구,2025-03-10,4.89,0.0,1.88,3.9871
대구,2025-03-11,7.68,0.0,1.54,5.568
대구,2025-03-12,8.37,0.0,3.2,4.4741
대구,2025-03-13,7.45,0.0,3.03,4.3699
대구,2025-03-14,7.35,0.0,4.54,5.7545
대구,2025-03-15,5.17,2.01,5.99,1.5341
대구,2025-03-16,2.46,4.11,5.16,2.8298
대구,2025-03-17,0.76,0.19,5.48,5.5769
대구,2025-03-18,0.09,2.12,4.97,3.4498
대구,2025-03-19,0.31,0.01,3.3,5.5147
대구,2025-03-20,4.07,0.0,4.12,5.6918
대구,2025-03-21,8.22,0.0,5.22,5.8238
대구,2025-03-22,11.18,0.0,4.63,5.9741
대구,2025-03-23,13.04,0.0,2.52,5.7648
대구,2025-03-24,12.98,0.02,5.25,4.9056
대구,2025-03-25,12.5,0.01,5.35,5.3758
대구,2025-03-26,11.07,0.01,3.48,5.9256
대구,2025-03-27,16.81,1.16,5.14,2.7682
대구,2025-03-28,6.53,1.52,4.31,4.2149
대구,2025-03-29,2.37,0.12,5.27,4.6474
대구,2025-03-30,0.85,0.0,4.02,6.0823
대구,2025-03-31,5.14,0.0,1.63,5.6292
대구,2025-04-01,7.15,0.0,2.77,6.6146
대구,2025-04-02,7.78,3.22,1.82,6.5899
대구,2025-04-03,7.63,1.02,3.04,5.5656
대구,2025-04-04,8.35,0.01,2.62,5.7458
대구,2025-04-05,8.0,3.46,4.5,2.5606
대구,2025-04-06,8.44,0.44,5.1,6.7385
대구,2025-04-07,10.92,0.0,3.29,6.9314
대구,2025-04-08,12.0,0.01,4.98,6.1769
대구,2025-04-09,10.7,0.04,3.01,5.2284
대구,2025-04-10,12.26,0.02,2.49,5.1677
대구,2025-04-11,12.78,0.0,2.67,7.0286
대구,2025-04-12,11.39,12.53,4.88,3.4246
대구,2025-04-13,6.42,11.01,8.04,5.1545
대구,2025-04-14,3.71,5.76,2.78,3.4075
대구,2025-04-15,6.36,0.14,5.31,6.7685
대구,2025-04-16,11.97,0.0,3.82,6.0158
대구,2025-04-17,16.35,0.0,6.41,3.2506
대구,2025-04-18,19.37,0.01,4.7,5.6534
대구,2025-04-19,18.27,1.3,5.38,4.709
대구,2025-04-20,14.29,0.4,3.42,1.3956
대구,2025-04-21,14.65,0.0,3.27,5.3568
대구,2025-04-22,14.92,17.09,3.74,1.3104
대구,2025-04-23,12.51,0.09,3.65,4.8086
대구,2025-04-24,14.11,0.0,4.41,6.8246
대구,2025-04-25,10.86,0.0,5.26,7.2269
대구,2025-04-26,12.14,0.0,4.03,7.6334
대구,2025-04-27,14.86,0.0,3.01,6.27
대구,2025-04-28,14.44,0.0,4.48,6.9881
대구,2025-04-29,12.73,0.0,2.42,7.6879
대구,2025-04-30,15.72,0.0,3.58,7.583
대구,2025-05-01,14.46,26.3,6.59,3.1526
대구,2025-05-02,12.16,0.42,5.65,7.349
대구,2025-05-03,9.86,16.83,3.18,1.5422
대구,2025-05-04,11.94,0.0,5.15,7.885
대구,2025-05-05,11.72,1.04,2.72,3.6168
대구,2025-05-06,10.96,2.2,3.31,1.5749
대구,2025-05-07,13.65,0.15,1.86,6.4387
대구,2025-05-08,15.73,0.0,3.08,7.0322
대구,2025-05-09,14.31,20.85,5.4,0.972
대구,2025-05-10,13.76,1.48,7.28,4.1777
대구,2025-05-11,12.95,0.4,3.15,4.3356
대구,2025-05-12,14.93,0.0,3.49,7.5506
대구,2025-05-13,17.08,0.0,3.09,6.5213
대구,2025-05-14,17.34,0.0,3.38,7.1798
대구,2025-05-15,18.42,2.45,4.9,2.2135
대구,2025-05-16,18.16,37.74,3.85,1.3742
대구,2025-05-17,19.92,3.87,3.29,6.2719
대구,2025-05-18,16.22,0.0,2.88,6.8484
대구,2025-05-19,17.64,0.0,5.26,7.0267
대구,2025-05-20,22.35,0.01,4.49,7.3128
대구,2025-05-21,21.49,0.02,2.69,4.4734
대구,2025-05-22,16.65,0.11,4.47,3.1867
대구,2025-05-23,14.27,0.01,4.57,4.249
대구,2025-05-24,12.86,3.41,6.12,1.6493
대구,2025-05-25,15.42,0.34,2.68,7.6733
대구,2025-05-26,16.98,0.0,2.46,7.0277
대구,2025-05-27,18.68,0.47,1.8,6.7858
대구,2025-05-28,19.17,7.27,1.11,6.1798
대구,2025-05-29,17.75,9.26,2.06,6.5088
대구,2025-05-30,16.37,0.88,3.26,7.7203
대구,2025-05-31,18.15,0.0,2.36,6.767
대구,2025-06-01,20.33,0.0,1.71,6.9895
대구,2025-06-02,19.51,0.81,2.55,2.5925
대구,2025-06-03,19.36,0.91,4.17,6.6432
대구,2025-06-04,18.26,0.01,5.62,8.2579
대구,2025-06-05,19.33,0.0,3.18,7.7971
대구,2025-06-06,20.69,0.02,2.87,3.8155
대구,2025-06-07,22.34,0.0,2.77,7.2358
대구,2025-06-08,23.33,0.0,2.25,5.8186
대구,2025-06-09,23.37,0.0,2.35,5.4468
대구,2025-06-10,23.53,0.0,3.5,6.0014
대구,2025-06-11,21.94,0.0,3.46,7.4652
대구,2025-06-12,22.58,0.0,2.3,4.8482
대구,2025-06-13,20.92,9.07,2.3,2.8354
대구,2025-06-14,22.74,65.19,2.6,2.7372
대구,2025-06-15,24.59,2.33,2.79,6.15
대구,2025-06-16,23.64,10.99,4.47,3.161
대구,2025-06-17,22.34,0.59,4.53,5.6794
대구,2025-06-18,23.71,0.05,2.93,7.6166
대구,2025-06-19,24.64,0.04,2.13,6.2011
대구,2025-06-20,23.3,5.61,5.84,2.1324
대구,2025-06-21,23.19,57.84,5.99,1.2466
대구,2025-06-22,20.8,6.34,3.12,5.3784
대구,2025-06-23,22.51,0.0,2.12,7.7722
대구,2025-06-24,20.48,14.2,3.81,1.7318
대구,2025-06-25,22.76,2.96,3.44,4.3517
대구,2025-06-26,22.14,0.05,3.18,6.5791
대구,2025-06-27,24.44,0.01,2.02,6.7054
대구,2025-06-28,26.56,2.71,1.39,7.0181
대구,2025-06-29,27.28,0.02,2.07,7.4374
대구,2025-06-30,26.68,0.0,2.16,7.3356
대구,2025-07-01,27.27,0.01,2.31,6.791
대구,2025-07-02,28.07,0.01,2.52,7.3003
대구,2025-07-03,27.87,0.0,2.49,7.3517
대구,2025-07-04,26.95,0.0,3.19,6.8938
대구,2025-07-05,27.42,0.0,3.16,7.986
대구,2025-07-06,27.9,0.01,3.65,7.0718
대구,2025-07-07,28.98,0.05,2.9,6.6372
대구,2025-07-08,27.38,0.16,3.82,6.2194
대구,2025-07-09,26.29,0.0,4.35,7.5072
대구,2025-07-10,25.48,0.0,5.41,6.5374
대구,2025-07-11,24.54,0.01,6.66,7.3774
대구,2025-07-12,24.87,0.02,4.5,7.1621
대구,2025-07-13,24.94,40.65,2.17,3.5592
대구,2025-07-14,23.08,29.8,3.39,6.2926
대구,2025-07-15,22.36,6.03,3.13,3.8424
대구,2025-07-16,22.47,12.53,4.27,1.3116
대구,2025-07-17,23.77,75.11,5.03,1.206
대구,2025-07-18,24.38,14.61,3.75,3.7769
대구,2025-07-19,23.63,54.25,4.54,0.8088
대구,2025-07-20,25.45,1.83,2.87,5.6513
대구,2025-07-21,26.41,2.2,2.58,4.5362
대구,2025-07-22,27.7,0.31,1.52,7.14
대구,2025-07-23,27.54,0.08,1.51,7.2552
대구,2025-07-24,26.87,0.0,1.92,7.8334
대구,2025-07-25,26.47,0.0,2.86,7.7594
대구,2025-07-26,26.74,0.0,2.78,7.182
대구,2025-07-27,26.81,0.0,2.66,7.5746
대구,2025-07-28,27.49,0.04,1.54,7.8329
대구,2025-07-29,26.41,0.02,2.54,7.8377
대구,2025-07-30,26.23,0.01,2.52,7.5598
대구,2025-07-31,25.93,0.0,2.46,7.3812
대구,2025-08-01,27.54,0.0,1.26,7.279
대구,2025-08-02,28.34,0.88,1.11,6.487
대구,2025-08-03,27.46,15.09,2.32,3.3168
대구,2025-08-04,27.89,48.25,4.17,3.5494
대구,2025-08-05,28.04,3.22,2.2,4.8314
대구,2025-08-06,26.99,5.77,4.0,3.431
대구,2025-08-07,25.81,6.26,3.11,4.9006
대구,2025-08-08,25.18,0.22,1.24,5.3249
대구,2025-08-09,23.67,8.01,1.44,1.9646
대구,2025-08-10,23.58,6.2,1.93,4.337
대구,2025-08-11,22.45,6.3,1.62,3.3799
대구,2025-08-12,23.0,13.41,3.11,1.4304
대구,2025-08-13,26.1,1.78,2.99,4.872
대구,2025-08-14,26.78,0.57,2.81,6.3883
대구,2025-08-15,26.65,0.87,2.39,6.3706
대구,2025-08-16,26.67,0.01,2.32,6.4879
대구,2025-08-17,25.97,0.0,2.76,6.9578
대구,2025-08-18,26.55,0.01,2.19,6.3946
대구,2025-08-19,26.77,0.01,2.55,6.347
대구,2025-08-20,26.82,0.0,2.22,6.2268
대구,2025-08-21,27.98,0.02,1.1,6.1073
대구,2025-08-22,27.91,0.0,1.97,5.8253
대구,2025-08-23,27.95,0.0,1.92,6.5659
대구,2025-08-24,28.71,0.02,1.48,6.1272
대구,2025-08-25,28.13,0.14,2.59,6.0653
대구,2025-08-26,26.88,5.02,3.78,4.6514
대구,2025-08-27,25.65,0.02,2.38,5.9225
대구,2025-08-28,26.11,0.11,2.53,5.358
대구,2025-08-29,27.67,0.0,2.94,5.9767
대구,2025-08-30,28.16,0.03,1.9,6.3538
대구,2025-08-31,26.49,7.79,2.61,3.5484
대구,2025-09-01,26.45,4.77,4.05,3.1195
대구,2025-09-02,25.22,7.37,1.83,3.4908
대구,2025-09-03,24.92,0.43,2.8,5.2577
대구,2025-09-04,24.82,3.8,3.76,4.7071
대구,2025-09-05,25.38,7.26,2.71,5.1192
대구,2025-09-06,25.79,4.19,3.28,5.0482
대구,2025-09-07,25.68,10.54,3.1,2.4065
대구,2025-09-08,23.39,2.96,1.86,3.2014
대구,2025-09-09,20.07,20.09,2.98,1.4647
대구,2025-09-10,21.17,11.51,3.62,2.9726
대구,2025-09-11,21.61,0.0,4.55,4.6798
대구,2025-09-12,22.65,12.01,4.57,2.5102
대구,2025-09-13,25.3,8.39,4.27,2.4178
대구,2025-09-14,23.3,1.1,2.06,3.7606
대구,2025-09-15,22.96,0.2,1.59,3.3634
대구,2025-09-16,24.6,3.56,2.22,5.0042
대구,2025-09-17,24.54,12.36,2.18,3.8988
대구,2025-09-18,20.16,0.83,3.75,2.1588
대구,2025-09-19,19.03,0.71,3.35,3.3547
대구,2025-09-20,21.44,23.38,4.66,3.6715
대구,2025-09-21,18.74,0.01,4.07,4.3963
대구,2025-09-22,17.91,0.0,4.0,3.6665
대구,2025-09-23,18.61,0.04,3.78,4.8869
대구,2025-09-24,22.4,2.55,3.31,2.5243
대구,2025-09-25,22.24,10.68,1.79,1.717
대구,2025-09-26,21.19,0.05,1.86,5.0419
대구,2025-09-27,20.73,0.02,2.82,4.7604
대구,2025-09-28,20.21,8.04,3.43,1.8271
대구,2025-09-29,18.79,0.07,2.09,4.0289
대구,2025-09-30,18.92,0.04,1.09,3.617
대구,2025-10-01,18.6,0.01,2.69,5.0712
대구,2025-10-02,17.97,0.41,2.18,2.502
대구,2025-10-03,17.98,22.54,4.07,0.9991
대구,2025-10-04,20.99,2.8,2.74,2.2246
대구,2025-10-05,20.74,2.14,1.35,2.6561
대구,2025-10-06,19.65,12.39,3.87,0.8762
대구,2025-10-07,20.29,12.56,4.3,0.8846
대구,2025-10-08,19.77,0.43,3.65,1.8974
대구,2025-10-09,17.87,0.87,4.33,2.5488
대구,2025-10-10,18.25,0.11,2.93,4.1746
대구,2025-10-11,20.49,0.06,1.77,4.8103
대구,2025-10-12,19.51,3.37,2.91,1.9219
대구,2025-10-13,18.14,16.18,3.18,1.0356
대구,2025-10-14,17.31,34.23,4.13,1.2295
대구,2025-10-15,18.38,1.13,3.73,2.4744
대구,2025-10-16,17.54,20.97,3.37,2.1518
대구,2025-10-17,17.61,1.32,3.3,3.1692
대구,2025-10-18,16.82,9.23,3.38,1.0274
대구,2025-10-19,15.07,0.41,2.74,2.1967
대구,2025-10-20,12.03,1.03,4.29,3.5981
대구,2025-10-21,12.3,3.08,2.72,1.939
대구,2025-10-22,13.35,3.34,4.39,2.4943
대구,2025-10-23,13.5,0.88,3.18,3.4577
대구,2025-10-24,12.77,3.17,3.73,3.1447
대구,2025-10-25,14.43,0.58,1.8,3.486
